device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor
node01,20.654436,106.0633,24e124fffef4778e,20.65452,106.06321,-108,-10.2,2025-11-27T08:38:31.949+00:00,921400000,125000,10
node01,20.654461,106.06329600000001,24e124fffef4778e,20.65452,106.06321,-116,5.0,2025-11-27T08:38:16.951+00:00,921400000,125000,10
node01,20.654465,106.06321099999998,24e124fffef4778e,20.65452,106.06321,-116,5.0,2025-11-27T08:38:01.954+00:00,921400000,125000,10
node01,20.654435000000003,106.06321,24e124fffef4778e,20.65452,106.06321,-116,4.2,2025-11-27T08:37:46.956+00:00,921400000,125000,10
node01,20.654395,106.06323500000003,24e124fffef4778e,20.65452,106.06321,-116,4.0,2025-11-27T08:37:31.958+00:00,921400000,125000,10
node01,20.654416,106.063246,24e124fffef4778e,20.65452,106.06321,-115,5.5,2025-11-27T08:37:16.960+00:00,921400000,125000,10
node01,20.654431,106.06324799999997,24e124fffef4778e,20.65452,106.06321,-115,5.2,2025-11-27T08:37:01.963+00:00,921400000,125000,10
node01,20.654441,106.06324499999998,24e124fffef4778e,20.65452,106.06321,-116,4.2,2025-11-27T08:36:46.965+00:00,921400000,125000,10
node01,20.654425,106.06324300000001,24e124fffef4778e,20.65452,106.06321,-116,5.0,2025-11-27T08:36:16.969+00:00,921400000,125000,10
node01,20.654450000000004,106.06323800000003,24e124fffef4778e,20.65452,106.06321,-117,4.2,2025-11-27T08:36:01.972+00:00,921400000,125000,10
node01,20.654450000000004,106.06323800000003,24e124fffef4778e,20.65452,106.06321,-116,4.2,2025-11-27T08:35:46.974+00:00,921400000,125000,10
node01,20.654453000000004,106.06322599999999,24e124fffef4778e,20.65452,106.06321,-116,4.8,2025-11-27T08:35:31.976+00:00,921400000,125000,10
node01,20.65447,106.06321300000002,24e124fffef4778e,20.65452,106.06321,-114,0.2,2025-11-27T08:35:16.979+00:00,921400000,125000,10
node01,20.654471000000004,106.063276,24e124fffef4778e,20.65452,106.06321,-116,4.0,2025-11-27T08:35:01.981+00:00,921400000,125000,10
node01,20.654471000000004,106.063276,24e124fffef4778e,20.65452,106.06321,-118,2.2,2025-11-27T08:34:46.983+00:00,921400000,125000,10
node01,20.65447,106.063231,24e124fffef4778e,20.65452,106.06321,-114,5.2,2025-11-27T08:34:31.985+00:00,921400000,125000,10
node01,20.654453000000004,106.06320600000001,24e124fffef4778e,20.65452,106.06321,-116,3.5,2025-11-27T08:34:16.988+00:00,921400000,125000,10
node01,20.654456,106.063233,24e124fffef4778e,20.65452,106.06321,-116,5.2,2025-11-27T08:34:01.990+00:00,921400000,125000,10
node01,20.654461,106.063221,24e124fffef4778e,20.65452,106.06321,-116,3.0,2025-11-27T08:33:46.992+00:00,921400000,125000,10
node01,20.654412999999998,106.063401,24e124fffef4778e,20.65452,106.06321,-121,-2.0,2025-11-27T08:33:31.995+00:00,921400000,125000,10
node01,20.654408000000004,106.06339499999999,24e124fffef4778e,20.65452,106.06321,-118,-12.8,2025-11-27T08:33:16.997+00:00,921400000,125000,10
node01,20.65442,106.063285,24e124fffef4778e,20.65452,106.06321,-122,-4.0,2025-11-27T08:33:01.999+00:00,921400000,125000,10
node01,20.654466000000003,106.06328800000001,24e124fffef4778e,20.65452,106.06321,-120,-1.0,2025-11-27T08:32:47.001+00:00,921400000,125000,10
node01,20.65447,106.06333300000001,24e124fffef4778e,20.65452,106.06321,-121,-2.2,2025-11-27T08:32:32.004+00:00,921400000,125000,10
node01,20.654485,106.06329300000002,24e124fffef4778e,20.65452,106.06321,-119,0.5,2025-11-27T08:32:17.006+00:00,921400000,125000,10
node01,20.654481,106.063328,24e124fffef4778e,20.65452,106.06321,-120,-0.5,2025-11-27T08:32:02.008+00:00,921400000,125000,10
node01,20.65443,106.063308,24e124fffef4778e,20.65452,106.06321,-118,1.2,2025-11-27T08:31:47.010+00:00,921400000,125000,10
node01,20.65451,106.063256,24e124fffef4778e,20.65452,106.06321,-121,-1.8,2025-11-27T08:31:17.015+00:00,921400000,125000,10
node01,20.65443,106.06322800000001,24e124fffef4778e,20.65452,106.06321,-122,-2.5,2025-11-27T08:31:02.017+00:00,921400000,125000,10
