lat,lon,gateway,rssi,distance
16.0744638,108.1532281,a840411eebb44150,-69,84.9385772393133
16.0748108,108.1530322,a840411eebb44150,-102,95.67824716726967
16.0744898,108.15216809999995,a840411eebb44150,-84,58.21823755623336
16.074249599999998,108.1515415,a840411eebb44150,-109,106.94867781861736
16.074249599999998,108.1515415,a84041ffff1ec39f,-109,7293.26962057124
16.0738757,108.1504386,a84041ffff1ec39f,-111,7417.876033597021
16.0745286,108.14932190000002,a84041ffff1ec39f,-111,7514.754557072653
16.0761068,108.148688,a84041ffff1ec39f,-108,7539.100855679971
16.0768519,108.14831769999998,a84041ffff1ec39f,-110,7559.610651702626
16.0765492,108.1481952,a84041ffff1ec39f,-111,7579.618134617051
16.076968100000002,108.148406,a84041ffff1ec39f,-108,7547.651468623739
16.074356199999997,108.1527052,a840411eebb44150,-69,34.23696645283946
16.074460600000002,108.1530614,a840411eebb44150,-90,69.61245190888654
16.074203900000004,108.153272,a840411eebb44150,-73,80.14418295927473
16.0746575,108.1545667,a840411eebb44150,-96,226.3225386777622
16.0734438,108.1500154,a840411eebb44150,-110,278.3646559722261
16.073440400000003,108.150014,a840411eebb44150,-109,278.6080889558777
16.0731522,108.1504099,a840411eebb44150,-103,249.76947092345364
16.0733902,108.1510658,a840411eebb44150,-90,175.14807689438717
16.0736899,108.1518898,a840411eebb44150,-75,82.11189335239467
16.0740512,108.1528271,a840411eebb44150,-64,32.175395808453395
16.0742581,108.1534318,a840411eebb44150,-91,97.9778944777592
16.074676800000002,108.1545768,a840411eebb44150,-104,227.95653178812643
16.0746444,108.1544813,a840411eebb44150,-108,217.15145980434937
16.0742579,108.1530449,a840411eebb44150,-84,57.80394185540456
16.0745002,108.152904,a840411eebb44150,-87,59.94177105417791
16.0743607,108.15252959999998,a840411eebb44150,-70,29.166460572623787
16.0743166,108.1523783,a840411eebb44150,-55,29.17884470112935
16.0743161,108.1523807,a840411eebb44150,-60,28.99073915622128
16.0743118,108.15239470000002,a840411eebb44150,-57,27.785882939857466
16.0743368,108.1523493,a840411eebb44150,-56,32.79473500750916
16.074396300000004,108.1525128,a840411eebb44150,-56,33.17590962714172
16.074371000000003,108.1525113,a840411eebb44150,-55,30.37751810471073
16.0744758,108.1527103,a840411eebb44150,-73,46.17557744411296
16.074528800000003,108.15294769999998,a840411eebb44150,-89,65.43908904564174
16.0745277,108.1533402,a840411eebb44150,-85,98.85710435111083
16.0748204,108.1528805,a840411eebb44150,-100,88.58794549305534
16.074533600000002,108.1521153,a840411eebb44150,-80,65.61354670545578
16.0742456,108.1513363,a840411eebb44150,-103,128.59001582666443
16.0738033,108.15007620000002,a840411eebb44150,-115,264.2284945923075
16.0741453,108.1494997,a840411eebb44150,-120,323.82253275892583
16.077321899999998,108.14815620000002,a840411eebb44150,-125,588.9577119478192
16.0745724,108.1530599,a840411eebb44150,-85,77.3538731582268
16.0746365,108.15325620000002,a840411eebb44150,-87,97.9833264403276
16.0749489,108.1532184,a840411eebb44150,-93,119.8077168939489
16.074521499999996,108.1531182,a840411eebb44150,-84,78.5061751659328
16.0743543,108.1531079,a840411eebb44150,-73,67.98821046612356
16.074315600000002,108.1534921,a840411eebb44150,-83,105.5971059281175
16.074622299999998,108.15435699999998,a840411eebb44150,-93,203.71740444760405
16.0750574,108.1555139,a840411eebb44150,-111,336.1825945118049
16.0755705,108.1565522,a840411eebb44150,-116,459.87947813038585
16.0720385,108.1563309,a840411eebb44150,-122,466.25868194648535
16.071469300000004,108.1561438,a840411eebb44150,-128,484.3135381461869
16.0708014,108.1546044,a840411eebb44150,-122,428.4039119128289
16.070428999999997,108.1538058,a840411eebb44150,-112,430.1879870522602
16.070032199999996,108.153012,a840411eebb44150,-126,455.0644764216876
16.0700374,108.1529897,a840411eebb44150,-130,454.2261497420844
16.0700328,108.1529771,a840411eebb44150,-126,454.591200058939
16.070028199999996,108.1529656,a840411eebb44150,-128,454.9725250022776
16.0700238,108.15293500000004,a840411eebb44150,-128,455.1367226788447
16.070020300000003,108.15292940000003,a840411eebb44150,-131,455.46769065956255
16.0700251,108.1529324,a840411eebb44150,-126,454.9664865376886
16.070043000000002,108.1529327,a840411eebb44150,-128,452.9880878118623
16.070002900000002,108.1529189,a840411eebb44150,-128,457.2906955829133
16.0698691,108.15282540000004,a840411eebb44150,-121,471.3347109680501
16.069221499999998,108.1514509,a840411eebb44150,-127,554.4086534542267
16.069093400000003,108.1510298,a840411eebb44150,-127,579.1552318431212
16.0690732,108.15096509999998,a840411eebb44150,-129,583.2580825512099
16.0690761,108.1509685,a840411eebb44150,-128,582.8450611013864
16.069022099999998,108.1509799,a840411eebb44150,-130,588.2567101040374
16.0735152,108.14994529999998,a840411eebb44150,-116,283.6812489587916
16.0730996,108.1503271,a840411eebb44150,-91,260.2618405136078
16.0738654,108.1523529,a840411eebb44150,-65,32.082957125310955
16.074256,108.153421,a840411eebb44150,-83,96.80073194234728
16.074771000000005,108.1547863,a840411eebb44150,-105,252.41452205937165
16.075253699999998,108.1560062,a840411eebb44150,-118,393.0112329576584
16.076224500000002,108.1573141,a840411eebb44150,-127,563.1895373286849
